374355108123437|05|2027|6583
374355108125325|05|2027|6256
374355108127685|05|2027|4081
374355108123692|05|2027|6233
374355108124229|05|2027|1791
374355108127651|05|2027|2479
374355108121001|05|2027|4585
374355108128329|05|2027|0623
374355108121852|05|2027|5768
374355108124690|05|2027|0357
374355108125945|05|2027|4062
374355108125051|05|2027|8230
374355108123106|05|2027|3844
374355108128303|05|2027|7324
374355108126539|05|2027|1412
374355108125705|05|2027|6482
374355108127859|05|2027|1339
374355108128790|05|2027|4235
374355108126174|05|2027|3961
374355108120920|05|2027|2965
374355108120383|05|2027|4233
374355108121514|05|2027|5119
374355108122777|05|2027|8702
374355108125788|05|2027|2191
374355108126687|05|2027|7504
374355108123072|05|2027|3344
374355108120250|05|2027|8057
374355108123643|05|2027|9609
374355108125374|05|2027|9831
374355108125572|05|2027|8720
374355108124682|05|2027|3663
374355108120201|05|2027|8168
374355108125267|05|2027|5318
374355108124484|05|2027|5499
374355108121084|05|2027|3208
374355108126901|05|2027|3234
374355108125051|05|2027|6372
374355108124690|05|2027|1922
374355108122496|05|2027|3710
374355108122637|05|2027|3899
374355108125929|05|2027|6931
374355108121654|05|2027|4782
374355108126224|05|2027|4663
374355108128436|05|2027|0569
374355108127917|05|2027|5252
374355108128246|05|2027|4849
374355108122728|05|2027|0056
374355108120540|05|2027|8611
374355108121662|05|2027|1481
374355108129129|05|2027|4571
374355108122140|05|2027|8034
374355108127099|05|2027|3341
374355108128873|05|2027|3266
374355108128444|05|2027|4565
374355108128345|05|2027|4910
374355108123056|05|2027|5884
374355108123874|05|2027|9359
374355108122041|05|2027|7453
374355108121183|05|2027|4516
374355108127479|05|2027|7452
374355108122348|05|2027|6573
374355108128576|05|2027|0295
374355108121530|05|2027|7779
374355108125721|05|2027|5999
374355108124336|05|2027|1839
374355108126596|05|2027|4076
374355108121969|05|2027|8159
374355108121720|05|2027|4057
374355108126018|05|2027|4675
374355108125754|05|2027|3861
374355108123999|05|2027|1587
374355108129038|05|2027|9442
374355108122207|05|2027|3061
374355108123460|05|2027|4724
374355108124112|05|2027|7755
374355108121159|05|2027|7315
374355108126893|05|2027|9584
374355108121209|05|2027|9103
374355108128717|05|2027|6269
374355108124005|05|2027|6125
374355108129087|05|2027|4742
374355108124401|05|2027|9894
374355108126463|05|2027|2423
374355108127115|05|2027|5327
374355108124591|05|2027|2104
374355108124617|05|2027|7014
374355108128451|05|2027|2390
374355108121894|05|2027|0696
374355108122652|05|2027|0314
374355108122553|05|2027|4362
374355108120284|05|2027|5980
374355108123247|05|2027|1577
374355108128261|05|2027|2605
374355108129541|05|2027|8865
374355108120409|05|2027|1070
374355108122397|05|2027|5969
374355108127123|05|2027|6470
374355108123825|05|2027|6118
374355108121472|05|2027|5565
374355108121944|05|2027|1390
374355108128519|05|2027|8984
374355108125002|05|2027|3635
374355108128170|05|2027|0827
374355108121563|05|2027|5472
374355108121860|05|2027|0423
374355108124575|05|2027|1014
374355108122298|05|2027|4440
374355108122587|05|2027|1206
374355108120367|05|2027|7494
374355108124229|05|2027|4188
374355108126182|05|2027|7273
374355108124278|05|2027|6856
374355108124005|05|2027|0843
374355108129624|05|2027|2205
374355108127727|05|2027|0000
374355108128014|05|2027|0000
374355108120615|05|2027|0000
374355108126737|05|2027|0000
374355108127297|05|2027|0000
374355108122660|05|2027|0000
374355108120664|05|2027|0000
374355108126711|05|2027|0000
374355108127370|05|2027|0000
374355108124021|05|2027|0000
374355108127636|05|2027|0000
374355108124989|05|2027|0000
374355108126661|05|2027|0000
374355108126240|05|2027|0000
374355108123148|05|2027|0000
374355108122330|05|2027|0000
374355108125085|05|2027|0000
374355108122629|05|2027|0000
374355108129640|05|2027|0000
374355108123809|05|2027|0000
374355108127123|05|2027|0000
374355108126927|05|2027|0000
374355108126810|05|2027|0000
374355108129459|05|2027|0000
374355108121332|05|2027|0000
374355108127339|05|2027|0000
374355108123957|05|2027|0000
374355108121795|05|2027|0000
374355108128345|05|2027|0000
374355108125663|05|2027|0000
374355108124435|05|2027|0000
374355108125721|05|2027|0000
374355108128808|05|2027|0000
374355108121928|05|2027|0000
374355108121787|05|2027|0000
374355108129517|05|2027|0000
374355108127156|05|2027|0000
374355108127198|05|2027|0000
374355108120615|05|2027|0000
374355108123965|05|2027|0000
374355108128766|05|2027|0000
374355108127529|05|2027|0000
374355108128956|05|2027|0000
374355108126307|05|2027|0000
374355108126273|05|2027|0000
374355108128303|05|2027|0000
374355108120151|05|2027|0000
374355108128048|05|2027|0000
374355108124476|05|2027|0000
374355108125507|05|2027|0000
374355108129053|05|2027|0000
374355108121563|05|2027|0000
374355108126489|05|2027|0000
374355108126158|05|2027|0000
374355108129012|05|2027|0000
374355108129491|05|2027|0000
374355108129947|05|2027|0000
374355108122116|05|2027|0000
374355108123940|05|2027|0000
374355108129251|05|2027|0000
374355108128154|05|2027|0000
374355108128196|05|2027|0000
374355108128014|05|2027|0000
374355108123874|05|2027|0000
374355108127875|05|2027|0000
374355108125853|05|2027|0000
374355108126059|05|2027|0000
374355108124898|05|2027|0000
374355108121241|05|2027|0000
374355108121712|05|2027|0000
374355108125192|05|2027|0000
374355108125481|05|2027|0000
374355108128733|05|2027|0000
374355108129533|05|2027|0000
374355108122710|05|2027|0000
374355108120763|05|2027|0000
374355108121696|05|2027|0000
374355108120631|05|2027|0000
374355108129434|05|2027|0000
374355108121449|05|2027|0000
374355108128535|05|2027|0000
374355108125705|05|2027|0000
374355108125549|05|2027|0000
374355108124914|05|2027|0000
374355108128311|05|2027|0000
374355108129590|05|2027|0000
374355108126695|05|2027|0000
374355108120987|05|2027|0000
374355108124351|05|2027|0000
374355108120037|05|2027|0000
374355108129087|05|2027|0000
374355108129608|05|2027|0000
374355108126976|05|2027|0000
374355108127529|05|2027|0000
374355108125994|05|2027|0000
374355108126307|05|2027|0000
374355108125523|05|2027|0000
374355108124062|05|2027|0000
374355108124369|05|2027|0000
374355108129764|05|2027|0000
374355108123445|05|2027|0000
374355108128436|05|2027|0000
374355108124559|05|2027|0000
374355108124187|05|2027|0000
374355108123288|05|2027|0000
374355108127305|05|2027|0000
374355108120409|05|2027|0000
374355108123387|05|2027|0000
374355108123122|05|2027|0000
374355108129202|05|2027|0000
374355108125796|05|2027|0000
374355108123767|05|2027|0000
374355108129913|05|2027|0000
374355108128386|05|2027|0000
374355108121837|05|2027|0000
374355108122876|05|2027|0000
374355108128246|05|2027|0000
374355108128535|05|2027|0000
374355108121050|05|2027|0000
374355108125242|05|2027|0000
374355108129962|05|2027|0000
374355108121605|05|2027|0000
374355108126687|05|2027|0000
374355108120482|05|2027|0000
374355108124054|05|2027|0000
374355108123759|05|2027|0000
374355108128055|05|2027|0000
374355108123718|05|2027|0000
374355108120078|05|2027|0000
374355108125671|05|2027|0000
374355108129392|05|2027|0000
374355108127313|05|2027|0000
374355108123601|05|2027|0000
374355108121464|05|2027|0000
374355108129442|05|2027|0000
374355108126067|05|2027|0000
374355108125564|05|2027|0000
374355108123643|05|2027|0000
374355108122470|05|2027|0000
374355108129376|05|2027|0000
374355108124757|05|2027|0000
374355108122421|05|2027|0000
374355108126711|05|2027|0000
374355108123759|05|2027|0000
374355108128667|05|2027|0000
374355108128964|05|2027|0000
374355108122215|05|2027|0000
374355108123080|05|2027|0000
374355108129350|05|2027|0000
374355108129756|05|2027|0000
374355108122462|05|2027|0000
374355108125069|05|2027|0000
374355108124591|05|2027|0000
374355108126034|05|2027|0000
374355108126927|05|2027|0000
374355108125457|05|2027|0000
374355108120847|05|2027|0000
374355108120904|05|2027|0000
374355108122579|05|2027|0000
374355108129673|05|2027|0000
374355108126513|05|2027|0000
374355108121860|05|2027|0000
374355108123205|05|2027|0000
374355108122751|05|2027|0000
374355108126646|05|2027|0000
374355108125226|05|2027|0000
374355108122991|05|2027|0000
374355108121373|05|2027|0000
374355108128683|05|2027|0000
374355108126117|05|2027|0000
374355108128121|05|2027|0000
374355108127362|05|2027|0000
374355108121225|05|2027|0000
374355108121274|05|2027|0000
374355108123650|05|2027|0000
374355108129921|05|2027|0000
374355108121936|05|2027|0000
374355108128006|05|2027|0000
374355108125234|05|2027|0000
374355108124369|05|2027|0000
374355108123262|05|2027|0000
374355108128782|05|2027|0000
374355108126299|05|2027|0000
374355108121191|05|2027|0000
374355108126620|05|2027|0000
374355108125200|05|2027|0000
374355108127982|05|2027|0000
374355108125648|05|2027|0000
374355108128113|05|2027|0000
374355108124823|05|2027|0000
374355108120375|05|2027|0000
374355108120797|05|2027|0000
374355108125606|05|2027|0000
374355108122967|05|2027|0000
374355108124310|05|2027|0000
374355108126075|05|2027|0000
374355108128972|05|2027|0000
374355108122397|05|2027|0000
374355108122322|05|2027|0000
374355108125366|05|2027|0000
374355108120532|05|2027|0000
374355108125747|05|2027|0000
374355108122595|05|2027|0000
374355108124492|05|2027|0000
374355108126323|05|2027|0000
374355108121225|05|2027|0000
374355108124757|05|2027|0000
374355108129434|05|2027|0000
374355108128360|05|2027|0000
374355108127388|05|2027|0000
374355108121464|05|2027|0000
374355108123627|05|2027|0000
374355108127552|05|2027|0000
374355108122488|05|2027|0000
374355108120037|05|2027|0000
374355108123791|05|2027|0000
374355108128071|05|2027|0000
374355108120060|05|2027|0000
374355108122132|05|2027|0000
374355108129129|05|2027|0000
374355108128816|05|2027|0000
374355108120557|05|2027|0000
374355108127040|05|2027|0000
374355108123023|05|2027|0000
374355108122249|05|2027|0000
374355108127008|05|2027|0000
374355108121159|05|2027|0000
374355108127750|05|2027|0000
374355108121159|05|2027|0000
374355108125853|05|2027|0000
374355108124740|05|2027|0000
374355108129558|05|2027|0000
374355108121498|05|2027|0000
374355108128808|05|2027|0000
374355108123791|05|2027|0000
374355108127040|05|2027|0000
374355108128022|05|2027|0000
374355108128998|05|2027|0000
374355108125499|05|2027|0000
374355108129558|05|2027|0000
374355108128048|05|2027|0000
374355108124187|05|2027|0000
374355108126802|05|2027|0000
374355108126950|05|2027|0000
374355108123635|05|2027|0000
374355108125499|05|2027|0000
374355108124021|05|2027|0000
374355108126554|05|2027|0000
374355108127248|05|2027|0000
374355108126844|05|2027|0000
374355108128295|05|2027|0000
374355108126885|05|2027|0000
374355108120136|05|2027|0000
374355108123411|05|2027|0000
374355108129673|05|2027|0000
374355108123049|05|2027|0000
374355108121787|05|2027|0000
374355108120763|05|2027|0000
374355108128055|05|2027|0000
374355108120938|05|2027|0000
374355108125119|05|2027|0000
374355108122660|05|2027|0000
374355108128170|05|2027|0000
374355108124716|05|2027|0000
374355108125838|05|2027|0000
374355108121977|05|2027|0000
374355108121209|05|2027|0000
374355108128097|05|2027|0000
374355108127016|05|2027|0000
374355108129301|05|2027|0000
374355108122892|05|2027|0000
374355108121670|05|2027|0000
374355108128089|05|2027|0000
374355108125135|05|2027|0000
374355108126620|05|2027|0000
374355108123338|05|2027|0000
374355108125598|05|2027|0000
374355108122736|05|2027|0000
374355108126745|05|2027|0000
374355108127420|05|2027|0000
374355108120722|05|2027|0000
374355108129467|05|2027|0000
374355108129970|05|2027|0000
374355108126075|05|2027|0000
374355108122249|05|2027|0000
374355108123213|05|2027|0000
374355108120441|05|2027|0000
374355108121084|05|2027|0000
374355108129186|05|2027|0000
374355108128527|05|2027|0000
374355108120961|05|2027|0000
374355108124120|05|2027|0000
374355108124682|05|2027|0000
374355108128634|05|2027|0000
374355108127974|05|2027|0000
374355108123197|05|2027|0000
374355108123916|05|2027|0000
374355108123502|05|2027|0000
374355108122892|05|2027|0000
374355108124849|05|2027|0000
